Item_Store_ID,Item_Store_Returns
FDL51_BABATUNJI013,6189.7715
FDL51_BABATUNJI046,6045.8677
FDL52_BABATUNJI017,3710.8108
FDL52_BABATUNJI018,2176.924
FDL52_BABATUNJI019,437.56216
FDL52_BABATUNJI027,10215.413
FDL52_BABATUNJI046,2125.8
FDL56_BABATUNJI018,4177.6777
FDL56_BABATUNJI019,605.7739
FDL56_BABATUNJI027,8829.462
FDL56_BABATUNJI035,4525.777
FDL56_BABATUNJI045,4509.375
FDL57_BABATUNJI013,10717.544
FDL57_BABATUNJI018,10808.056
FDL57_BABATUNJI049,10374.507
FDL58_BABATUNJI010,2102.8955
FDL58_BABATUNJI013,12164.451
FDL58_BABATUNJI018,5204.2397
FDL58_BABATUNJI035,14266.571
FDL58_BABATUNJI045,14766.708
FDL58_BABATUNJI046,12065.021
FDL58_BABATUNJI049,12290.549
FDM01_BABATUNJI017,3796.8918
FDM01_BABATUNJI018,4738.766
FDM01_BABATUNJI027,9556.982
FDM01_BABATUNJI035,3827.0847
FDM02_BABATUNJI017,4466.0835
FDM02_BABATUNJI018,3640.638
FDM02_BABATUNJI035,4173.0015
FDM02_BABATUNJI046,3431.4907
FDM03_BABATUNJI017,4445.0767
FDM03_BABATUNJI027,10654.742
FDM03_BABATUNJI035,4656.111
FDM04_BABATUNJI017,3923.5706
FDM04_BABATUNJI018,2295.6145
FDM04_BABATUNJI035,3912.972
FDM04_BABATUNJI046,2163.6296
FDM04_BABATUNJI049,2283.9133
FDM08_BABATUNJI010,2063.5806
FDM08_BABATUNJI013,8025.7827
FDM08_BABATUNJI046,6160.1377
FDM10_BABATUNJI013,8320.568
FDM12_BABATUNJI010,1131.3336
FDM14_BABATUNJI027,10663.993
FDM14_BABATUNJI035,5177.216
FDM16_BABATUNJI018,2613.7686
FDM16_BABATUNJI046,2392.1233
FDM20_BABATUNJI013,11857.118
FDM20_BABATUNJI018,10286.922
FDM20_BABATUNJI046,11857.118
FDM21_BABATUNJI049,6774.026
FDM22_BABATUNJI019,557.86536
FDM22_BABATUNJI027,10045.272
FDM22_BABATUNJI035,3682.2437
FDM25_BABATUNJI013,6976.8237
FDM28_BABATUNJI010,877.17584
FDM28_BABATUNJI013,5307.4014
FDM32_BABATUNJI018,3105.5251
FDM32_BABATUNJI046,4015.0754
FDM33_BABATUNJI013,8321.57
FDM33_BABATUNJI018,8761.09
FDM33_BABATUNJI046,7941.9487
FDM34_BABATUNJI027,8246.567
FDM36_BABATUNJI013,7331.1494
FDM38_BABATUNJI046,2263.8098
FDM39_BABATUNJI010,1193.9792
FDM39_BABATUNJI013,7871.7095
FDM44_BABATUNJI017,4565.667
FDM44_BABATUNJI019,706.9309
FDM44_BABATUNJI045,4503.4917
FDM45_BABATUNJI035,5002.7793
FDM45_BABATUNJI045,5445.0845
FDM46_BABATUNJI027,9603.42
FDM46_BABATUNJI035,5503.883
FDM46_BABATUNJI045,5520.2847
FDM50_BABATUNJI018,1844.3754
FDM50_BABATUNJI027,9911.423
FDM50_BABATUNJI035,4034.1367
FDM50_BABATUNJI045,4002.2236
FDM51_BABATUNJI017,6061.114
FDM51_BABATUNJI035,6214.9546
FDM51_BABATUNJI045,6190.719
FDM56_BABATUNJI017,3948.4783
FDM56_BABATUNJI019,765.41943
FDM56_BABATUNJI027,9391.558
FDM57_BABATUNJI017,4355.282
FDM57_BABATUNJI035,4329.163
FDM57_BABATUNJI045,4342.5796
FDM57_BABATUNJI046,3721.5178
FDM58_BABATUNJI017,4134.3525
FDM58_BABATUNJI027,10335.733
FDM60_BABATUNJI017,5887.8115
FDM60_BABATUNJI018,1951.736
FDM60_BABATUNJI046,1774.9198
FDM60_BABATUNJI049,1890.2262
FDN01_BABATUNJI010,1117.3253
FDN02_BABATUNJI013,9651.655
FDN02_BABATUNJI046,9651.655
FDN03_BABATUNJI010,1724.3318
FDN03_BABATUNJI046,10045.626
FDN04_BABATUNJI013,6973.3457
FDN08_BABATUNJI027,9531.049
FDN08_BABATUNJI045,5505.45
FDN09_BABATUNJI010,1669.324
FDN09_BABATUNJI013,10658.55
FDN09_BABATUNJI018,10386.833
FDN10_BABATUNJI027,9446.362
FDN10_BABATUNJI035,5089.389
FDN10_BABATUNJI045,5027.171
FDN12_BABATUNJI027,8455.673
FDN12_BABATUNJI045,3999.673
FDN13_BABATUNJI017,4700.02
FDN13_BABATUNJI019,573.93243
FDN13_BABATUNJI045,4585.838
FDN15_BABATUNJI027,7424.0674
FDN16_BABATUNJI017,4260.6006
FDN16_BABATUNJI045,4186.166
FDN22_BABATUNJI013,6770.873
FDN22_BABATUNJI018,7176.1943
FDN24_BABATUNJI017,4480.717
FDN24_BABATUNJI019,613.817
FDN24_BABATUNJI027,8448.923
FDN24_BABATUNJI045,4345.6904
FDN24_BABATUNJI046,1832.787
FDN25_BABATUNJI018,1892.0021
FDN25_BABATUNJI019,517.0316
FDN25_BABATUNJI035,3562.659
FDN25_BABATUNJI049,1844.3385
FDN27_BABATUNJI027,7055.0947
FDN27_BABATUNJI035,4850.849
FDN28_BABATUNJI017,4074.7944
FDN28_BABATUNJI018,4387.2354
FDN28_BABATUNJI035,4450.0557
FDN31_BABATUNJI013,6837.1753
FDN33_BABATUNJI027,9145.865
FDN34_BABATUNJI013,6780.47
FDN38_BABATUNJI013,9575.398
FDN38_BABATUNJI018,7649.843
FDN38_BABATUNJI046,9275.944
FDN39_BABATUNJI013,7225.316
FDN45_BABATUNJI046,7673.3696
FDN46_BABATUNJI017,6085.6636
FDN46_BABATUNJI035,5369.3433
FDN46_BABATUNJI045,5360.487
FDN48_BABATUNJI018,4447.9883
FDN48_BABATUNJI019,530.8058
FDN48_BABATUNJI027,9470.0625
FDN48_BABATUNJI035,4120.7856
FDN48_BABATUNJI045,4382.849
FDN49_BABATUNJI018,1805.1666
FDN49_BABATUNJI035,4596.83
FDN49_BABATUNJI046,1890.0231
FDN49_BABATUNJI049,1844.5896
FDN50_BABATUNJI018,3708.6162
FDN50_BABATUNJI027,8520.535
FDN52_BABATUNJI027,10401.982
FDN57_BABATUNJI027,9652.063
FDN58_BABATUNJI013,10621.721
FDN58_BABATUNJI018,8622.266
FDN58_BABATUNJI046,10621.721
FDN58_BABATUNJI049,10471.117
FDO01_BABATUNJI027,9028.667
FDO01_BABATUNJI045,6698.241
FDO03_BABATUNJI018,9440.037
FDO04_BABATUNJI017,6907.039
FDO04_BABATUNJI018,1868.1539
FDO04_BABATUNJI027,8891.342
FDO04_BABATUNJI046,1775.2012
FDO09_BABATUNJI013,7855.832
FDO09_BABATUNJI045,9901.798
FDO09_BABATUNJI046,7855.832
FDO09_BABATUNJI049,8176.1724
FDO10_BABATUNJI017,6507.267
FDO10_BABATUNJI019,474.56186
FDO10_BABATUNJI027,11256.345
FDO10_BABATUNJI035,4971.6567
FDO10_BABATUNJI045,4877.874
FDO10_BABATUNJI046,2050.7764
FDO11_BABATUNJI010,1706.2035
FDO11_BABATUNJI046,8889.755
FDO11_BABATUNJI049,9602.579
FDO12_BABATUNJI013,8219.852
FDO12_BABATUNJI046,8223.87
FDO15_BABATUNJI017,6897.7153
FDO15_BABATUNJI018,3733.3467
FDO15_BABATUNJI019,529.5746
FDO15_BABATUNJI027,10500.076
FDO15_BABATUNJI035,5410.1265
FDO15_BABATUNJI049,3813.1492
FDO16_BABATUNJI018,4026.187
FDO16_BABATUNJI045,5194.5034
FDO16_BABATUNJI046,3805.3438
FDO16_BABATUNJI049,3882.209
FDO19_BABATUNJI017,7118.853
FDO19_BABATUNJI018,2527.549
FDO19_BABATUNJI027,7393.2363
FDO19_BABATUNJI035,5651.8315
FDO19_BABATUNJI045,5481.489
FDO19_BABATUNJI046,2670.5344
FDO19_BABATUNJI049,2668.9177
FDO20_BABATUNJI013,8233.596
FDO20_BABATUNJI018,8582.184
FDO20_BABATUNJI046,11184.707
FDO20_BABATUNJI049,8098.808
FDO21_BABATUNJI013,8712.318
FDO21_BABATUNJI018,9421.557
FDO21_BABATUNJI046,8691.624
FDO22_BABATUNJI017,6432.8135
FDO22_BABATUNJI018,2432.123
FDO22_BABATUNJI035,5040.7236
FDO22_BABATUNJI045,5527.7134
FDO22_BABATUNJI049,2613.37
FDO23_BABATUNJI017,4964.655
FDO23_BABATUNJI018,3534.2627
FDO23_BABATUNJI019,590.1743
FDO23_BABATUNJI027,6518.8447
FDO23_BABATUNJI035,4903.4614
FDO23_BABATUNJI045,5431.774
FDO25_BABATUNJI010,1516.337
FDO25_BABATUNJI046,8587.835
FDO27_BABATUNJI018,2967.6226
FDO27_BABATUNJI027,9534.032
FDO27_BABATUNJI045,6072.283
FDO28_BABATUNJI027,10843.982
FDO28_BABATUNJI035,4487.5737
FDO31_BABATUNJI017,5813.969
FDO31_BABATUNJI018,3836.309
FDO31_BABATUNJI027,9793.693
FDO31_BABATUNJI046,3628.179
FDO32_BABATUNJI017,4464.1914
FDO32_BABATUNJI018,1843.032
FDO32_BABATUNJI027,9380.416
FDO32_BABATUNJI035,4471.726
FDO32_BABATUNJI045,4496.3013
FDO32_BABATUNJI046,2095.9956
FDO32_BABATUNJI049,2023.7123
FDO36_BABATUNJI013,6786.265
FDO37_BABATUNJI010,1259.8507
FDO37_BABATUNJI013,10592.505
FDO37_BABATUNJI018,8831.754
FDO37_BABATUNJI049,10137.178
FDO38_BABATUNJI017,4033.6106
FDO38_BABATUNJI018,3014.6345
FDO38_BABATUNJI027,9655.936
FDO38_BABATUNJI045,4087.0415
FDO38_BABATUNJI049,2895.27
FDO39_BABATUNJI013,9108.397
FDO44_BABATUNJI027,9362.605
FDO44_BABATUNJI035,3823.8835
FDO44_BABATUNJI045,3858.4592
FDO45_BABATUNJI017,3519.273
FDO45_BABATUNJI018,2865.6052
FDO45_BABATUNJI027,9892.775
FDO45_BABATUNJI045,3543.2761
FDO45_BABATUNJI046,3401.1516
FDO46_BABATUNJI013,7057.2017
FDO48_BABATUNJI013,10865.322
FDO48_BABATUNJI018,10336.683
FDO48_BABATUNJI046,10865.322
FDO49_BABATUNJI019,542.0617
FDO49_BABATUNJI027,10471.371
FDO49_BABATUNJI046,1619.86
FDO49_BABATUNJI049,1719.7726
FDO50_BABATUNJI017,7100.295
FDO50_BABATUNJI018,4269.3423
FDO50_BABATUNJI027,9231.647
FDO50_BABATUNJI046,4361.441
FDO51_BABATUNJI018,1704.0238
FDO51_BABATUNJI027,10300.809
FDO52_BABATUNJI013,7607.179
FDO56_BABATUNJI035,4253.1655
FDO56_BABATUNJI045,5005.083
FDO60_BABATUNJI017,4712.743
FDO60_BABATUNJI018,2491.4958
FDO60_BABATUNJI027,7373.9126
FDO60_BABATUNJI035,4823.437
FDO60_BABATUNJI046,2051.2341
FDP03_BABATUNJI035,5886.1675
FDP03_BABATUNJI045,5339.351
FDP04_BABATUNJI018,2103.325
FDP04_BABATUNJI027,9540.863
FDP04_BABATUNJI045,5194.789
FDP04_BABATUNJI046,2926.4956
FDP04_BABATUNJI049,2208.2283
FDP07_BABATUNJI013,7749.6436
FDP07_BABATUNJI046,7651.9277
FDP08_BABATUNJI013,7797.9375
FDP10_BABATUNJI017,4326.6133
FDP10_BABATUNJI027,5785.4663
FDP10_BABATUNJI035,4528.7974
FDP10_BABATUNJI045,4545.0327
FDP11_BABATUNJI010,1064.19
FDP11_BABATUNJI013,7408.845
FDP11_BABATUNJI046,7442.792
FDP12_BABATUNJI017,3757.095
FDP12_BABATUNJI035,3770.6418
FDP12_BABATUNJI045,3733.7932
FDP12_BABATUNJI046,1953.3918
FDP12_BABATUNJI049,2035.1105
FDP13_BABATUNJI018,1898.8416
FDP13_BABATUNJI019,486.53262
FDP13_BABATUNJI027,9468.859
FDP13_BABATUNJI049,2084.2456
FDP15_BABATUNJI010,1714.5321
FDP16_BABATUNJI010,1608.1234
FDP16_BABATUNJI018,10569.619
FDP16_BABATUNJI046,9161.301
FDP16_BABATUNJI049,8520.873
FDP19_BABATUNJI045,8412.355
FDP20_BABATUNJI045,5164.994
FDP22_BABATUNJI017,3918.588
FDP22_BABATUNJI018,2293.2524
FDP22_BABATUNJI027,11201.902
FDP22_BABATUNJI035,3903.4805
FDP22_BABATUNJI045,3903.4805
FDP22_BABATUNJI049,1805.8759
FDP23_BABATUNJI013,7895.009
FDP23_BABATUNJI018,9381.23
FDP24_BABATUNJI027,8543.396
FDP24_BABATUNJI045,4516.5703
FDP25_BABATUNJI010,1290.574
FDP25_BABATUNJI018,8813.524
FDP25_BABATUNJI046,9703.913
FDP26_BABATUNJI017,4860.352
FDP26_BABATUNJI018,3859.5125
FDP26_BABATUNJI019,842.5755
FDP27_BABATUNJI010,1682.859
FDP27_BABATUNJI013,9319.101
FDP28_BABATUNJI010,1531.5703
FDP28_BABATUNJI013,8472.147
FDP28_BABATUNJI018,7649.6855
FDP28_BABATUNJI045,7850.116
FDP28_BABATUNJI046,8213.562
FDP28_BABATUNJI049,7572.995
FDP31_BABATUNJI017,6666.9897
FDP31_BABATUNJI018,4243.384
FDP31_BABATUNJI027,7188.3403
FDP31_BABATUNJI035,6481.0015
FDP31_BABATUNJI046,4907.105
FDP33_BABATUNJI013,9085.888
FDP33_BABATUNJI018,6697.9736
FDP33_BABATUNJI046,8568.836
FDP36_BABATUNJI017,4344.6025
FDP36_BABATUNJI018,2453.9878
FDP37_BABATUNJI045,5306.0825
FDP38_BABATUNJI017,4024.3103
FDP38_BABATUNJI027,7994.4155
FDP38_BABATUNJI049,1858.9642
FDP39_BABATUNJI017,3712.287
FDP39_BABATUNJI018,1929.2723
FDP39_BABATUNJI019,509.42166
FDP39_BABATUNJI027,9418.291
FDP39_BABATUNJI045,3691.8142
FDP39_BABATUNJI049,1912.2247
FDP40_BABATUNJI019,737.1326
FDP40_BABATUNJI035,3845.2056
FDP44_BABATUNJI035,4186.806
FDP44_BABATUNJI045,4203.379
FDP45_BABATUNJI046,10676.043
FDP45_BABATUNJI049,10034.359
FDP46_BABATUNJI019,569.9794
FDP46_BABATUNJI035,4487.568
FDP46_BABATUNJI046,4460.7236
FDP49_BABATUNJI018,2315.033
FDP49_BABATUNJI019,596.67395
FDP49_BABATUNJI027,10280.161
FDP49_BABATUNJI045,3782.2344
FDP49_BABATUNJI046,1968.0358
FDP49_BABATUNJI049,2088.2195
FDP52_BABATUNJI018,6512.272
FDP52_BABATUNJI046,7907.7954
FDP56_BABATUNJI017,3543.117
FDP56_BABATUNJI018,1767.6875
FDP56_BABATUNJI027,8760.595
FDP56_BABATUNJI045,3439.5823
FDP56_BABATUNJI049,1671.0422
FDP57_BABATUNJI017,4331.6045
FDP57_BABATUNJI035,4326.0024
FDP57_BABATUNJI045,4375.858
FDP58_BABATUNJI018,7951.5737
FDP59_BABATUNJI027,9771.84
FDP59_BABATUNJI045,6346.8657
FDP60_BABATUNJI017,4201.225
FDP60_BABATUNJI027,9621.225
FDP60_BABATUNJI035,4170.36
FDP60_BABATUNJI045,4198.317
FDQ01_BABATUNJI018,7339.878
FDQ01_BABATUNJI049,6591.534
FDQ03_BABATUNJI013,8285.792
FDQ03_BABATUNJI049,11202.125
FDQ04_BABATUNJI019,541.7094
FDQ04_BABATUNJI049,2102.6033
FDQ07_BABATUNJI018,8017.193
FDQ07_BABATUNJI046,9419.171
FDQ08_BABATUNJI017,6322.5283
FDQ08_BABATUNJI019,550.997
FDQ08_BABATUNJI027,8023.463
FDQ08_BABATUNJI035,5744.314
FDQ08_BABATUNJI045,5747.976
FDQ08_BABATUNJI046,1943.6704
FDQ09_BABATUNJI027,8383.562
FDQ09_BABATUNJI035,5414.808
FDQ09_BABATUNJI045,5375.762
FDQ10_BABATUNJI013,5862.45
FDQ11_BABATUNJI018,7424.4653
FDQ11_BABATUNJI046,12219.027
FDQ12_BABATUNJI046,8230.575
FDQ13_BABATUNJI019,462.493
FDQ13_BABATUNJI027,9949.704
FDQ13_BABATUNJI035,3813.9258
FDQ13_BABATUNJI045,5053.939
FDQ13_BABATUNJI049,3823.8396
FDQ15_BABATUNJI027,5591.4194
FDQ15_BABATUNJI035,6420.6216
FDQ15_BABATUNJI046,4635.53
FDQ15_BABATUNJI049,3091.532
FDQ16_BABATUNJI017,4328.9214
FDQ16_BABATUNJI035,4330.4976
FDQ16_BABATUNJI045,4328.703
FDQ19_BABATUNJI010,1468.5697
FDQ19_BABATUNJI013,8453.574
FDQ20_BABATUNJI017,4041.0652
FDQ20_BABATUNJI027,8200.164
FDQ20_BABATUNJI035,4054.6116
FDQ20_BABATUNJI045,4054.6116
FDQ21_BABATUNJI045,6075.189
FDQ22_BABATUNJI027,9011.597
FDQ22_BABATUNJI045,4078.0808
FDQ22_BABATUNJI049,1836.4471
FDQ23_BABATUNJI017,4696.528
FDQ23_BABATUNJI019,552.35956
FDQ23_BABATUNJI027,10382.751
FDQ23_BABATUNJI035,4711.7646
FDQ24_BABATUNJI013,8153.9736
FDQ24_BABATUNJI018,9655.606
FDQ26_BABATUNJI017,3629.9998
FDQ26_BABATUNJI018,1823.6218
FDQ26_BABATUNJI027,10232.576
FDQ26_BABATUNJI035,3637.7703
FDQ26_BABATUNJI045,3557.6528
FDQ26_BABATUNJI046,1712.4308
FDQ26_BABATUNJI049,2230.1458
FDQ27_BABATUNJI019,730.3322
FDQ31_BABATUNJI018,3975.3232
FDQ31_BABATUNJI027,11122.831
FDQ31_BABATUNJI035,6010.5835
FDQ31_BABATUNJI049,3825.7688
FDQ32_BABATUNJI027,9688.531
FDQ32_BABATUNJI035,5214.0376
FDQ34_BABATUNJI017,4709.2114
FDQ34_BABATUNJI019,908.13214
FDQ34_BABATUNJI035,4682.196
FDQ34_BABATUNJI045,4604.8794
FDQ36_BABATUNJI017,4651.391
FDQ36_BABATUNJI018,3488.3992
FDQ36_BABATUNJI019,382.79184
FDQ36_BABATUNJI035,4691.2075
FDQ36_BABATUNJI045,4677.6597
FDQ36_BABATUNJI046,1863.0717
FDQ36_BABATUNJI049,3446.6697
FDQ37_BABATUNJI010,1282.5038
FDQ37_BABATUNJI013,9590.454
FDQ39_BABATUNJI010,1277.5048
FDQ39_BABATUNJI013,7406.1147
FDQ40_BABATUNJI013,6146.227
FDQ44_BABATUNJI035,5719.559
FDQ45_BABATUNJI010,843.6571
FDQ45_BABATUNJI013,5913.262
FDQ46_BABATUNJI035,4263.493
FDQ46_BABATUNJI045,3897.3577
FDQ47_BABATUNJI017,5066.4395
FDQ47_BABATUNJI018,3450.1348
FDQ47_BABATUNJI035,5100.617
FDQ47_BABATUNJI045,5114.165
FDQ48_BABATUNJI017,4519.2837
FDQ48_BABATUNJI018,4415.8086
FDQ48_BABATUNJI027,9900.504
FDQ48_BABATUNJI035,4541.657
FDQ51_BABATUNJI017,6818.373
FDQ51_BABATUNJI027,8023.463
FDQ51_BABATUNJI035,6052.7866
FDQ52_BABATUNJI013,7575.4414
FDQ52_BABATUNJI018,6789.2974
FDQ52_BABATUNJI049,8220.044
FDQ55_BABATUNJI027,11256.345
FDQ55_BABATUNJI035,5661.6655
FDQ55_BABATUNJI045,5462.3574
FDQ56_BABATUNJI018,4139.502
FDQ56_BABATUNJI027,9712.74
FDQ56_BABATUNJI035,4827.2104
FDQ56_BABATUNJI046,4281.028
FDQ56_BABATUNJI049,4256.0625
FDQ59_BABATUNJI027,11014.682
FDQ59_BABATUNJI035,4524.285
FDQ59_BABATUNJI045,4511.5825
FDQ59_BABATUNJI046,3939.5408
FDR01_BABATUNJI013,9900.923
FDR02_BABATUNJI045,5850.9507
FDR04_BABATUNJI017,4736.947
FDR04_BABATUNJI018,3673.0083
FDR04_BABATUNJI027,9525.119
FDR04_BABATUNJI045,5131.388
FDR07_BABATUNJI018,4288.4775
FDR07_BABATUNJI019,597.6669
FDR07_BABATUNJI027,9015.194
FDR08_BABATUNJI017,3461.5095
FDR08_BABATUNJI035,3557.2908
FDR08_BABATUNJI045,3804.4595
FDR09_BABATUNJI010,1548.7339
FDR09_BABATUNJI013,7851.66
FDR09_BABATUNJI018,8858.297
FDR09_BABATUNJI049,6791.0337
FDR12_BABATUNJI013,5628.684
FDR14_BABATUNJI017,5640.858
FDR14_BABATUNJI019,603.0685
FDR14_BABATUNJI027,10070.907
FDR14_BABATUNJI046,3655.1611
FDR20_BABATUNJI017,6749.139
FDR20_BABATUNJI018,2068.2732
FDR20_BABATUNJI035,6072.905
FDR20_BABATUNJI045,6060.8643
FDR20_BABATUNJI049,2084.5928
FDR21_BABATUNJI013,6573.7734
FDR22_BABATUNJI027,8636.374
FDR22_BABATUNJI045,6202.908
FDR23_BABATUNJI013,5525.7007
FDR24_BABATUNJI017,3864.6824
FDR24_BABATUNJI027,8924.222
FDR24_BABATUNJI035,4230.2646
FDR24_BABATUNJI045,3533.9883
FDR25_BABATUNJI018,7510.3354
FDR25_BABATUNJI027,13663.177
FDR25_BABATUNJI045,8719.683
FDR25_BABATUNJI046,7569.008
FDR26_BABATUNJI010,1233.1919
FDR26_BABATUNJI013,4855.4106
FDR27_BABATUNJI027,9838.475
FDR32_BABATUNJI013,10154.388
FDR32_BABATUNJI046,9320.158
FDR33_BABATUNJI017,4745.5415
FDR33_BABATUNJI019,834.9321
FDR33_BABATUNJI035,4805.7026
FDR33_BABATUNJI045,5678.9873
FDR34_BABATUNJI018,10788.416
FDR34_BABATUNJI046,11572.755
FDR34_BABATUNJI049,11998.206
FDR35_BABATUNJI013,8886.56
FDR35_BABATUNJI046,7264.122
FDR36_BABATUNJI017,4440.732
FDR36_BABATUNJI035,4440.732
FDR36_BABATUNJI045,4506.6377
FDR37_BABATUNJI010,1054.8784
FDR37_BABATUNJI013,7640.041
FDR40_BABATUNJI027,10588.062
FDR40_BABATUNJI049,4366.5366
FDR43_BABATUNJI018,3528.8245
FDR43_BABATUNJI027,8745.9
FDR43_BABATUNJI035,4418.963
FDR43_BABATUNJI045,4512.3965
FDR43_BABATUNJI046,3333.6367
FDR43_BABATUNJI049,3393.1682
FDR44_BABATUNJI027,10263.616
FDR45_BABATUNJI049,11604.515
FDR47_BABATUNJI010,1718.9039
FDR49_BABATUNJI018,1970.7063
FDR49_BABATUNJI035,4604.5073
FDR49_BABATUNJI046,2129.4053
FDR52_BABATUNJI010,1209.9915
FDR52_BABATUNJI013,8331.078
FDR55_BABATUNJI013,6945.306
FDR58_BABATUNJI018,3588.1064
FDR58_BABATUNJI027,10093.713
FDR58_BABATUNJI035,3810.4604
FDR58_BABATUNJI045,3992.3813
FDR59_BABATUNJI010,1888.6333
FDR59_BABATUNJI013,11398.85
FDR59_BABATUNJI027,13034.831
FDR59_BABATUNJI035,14791.39
FDR59_BABATUNJI046,11320.664
FDR59_BABATUNJI049,11053.786
FDR60_BABATUNJI017,4602.4604
FDR60_BABATUNJI018,2988.9783
FDR60_BABATUNJI027,9085.66
FDR60_BABATUNJI035,4449.247
FDR60_BABATUNJI046,2518.7566
FDS02_BABATUNJI046,7502.222
FDS03_BABATUNJI018,2314.3833
FDS03_BABATUNJI019,562.34515
FDS03_BABATUNJI027,8027.663
FDS03_BABATUNJI035,4294.505
FDS03_BABATUNJI046,3320.6086
FDS09_BABATUNJI017,4082.608
FDS09_BABATUNJI019,510.567
FDS09_BABATUNJI027,10210.345
FDS09_BABATUNJI045,4082.608
FDS10_BABATUNJI010,647.1983
FDS11_BABATUNJI046,7964.08
FDS12_BABATUNJI035,8285.475
FDS13_BABATUNJI010,2116.9377
FDS13_BABATUNJI013,8845.72
FDS13_BABATUNJI018,7752.028
FDS13_BABATUNJI019,1988.6118
FDS13_BABATUNJI045,7595.696
FDS13_BABATUNJI046,8577.843
FDS15_BABATUNJI017,4818.5195
FDS15_BABATUNJI045,4794.359
FDS19_BABATUNJI017,3645.16
FDS19_BABATUNJI035,3634.5354
FDS19_BABATUNJI045,5006.9175
FDS19_BABATUNJI046,2281.6
FDS19_BABATUNJI049,2444.2424
FDS20_BABATUNJI013,9107.676
FDS21_BABATUNJI018,2048.399
FDS21_BABATUNJI019,501.5913
FDS21_BABATUNJI049,2697.9844
FDS22_BABATUNJI045,5549.488
FDS22_BABATUNJI046,1849.9757
FDS23_BABATUNJI045,5094.611
FDS24_BABATUNJI018,2673.7578
FDS24_BABATUNJI035,5541.9536
FDS24_BABATUNJI045,5608.322
FDS24_BABATUNJI046,2450.375
FDS24_BABATUNJI049,2648.2468
FDS25_BABATUNJI017,5029.0186
FDS25_BABATUNJI027,9423.957
FDS25_BABATUNJI045,4924.374
FDS26_BABATUNJI010,1692.2627
FDS26_BABATUNJI013,9201.338
FDS26_BABATUNJI049,8512.958
FDS27_BABATUNJI013,5196.7007
FDS27_BABATUNJI046,6370.982
FDS28_BABATUNJI017,3801.2256
FDS28_BABATUNJI018,2079.865
FDS28_BABATUNJI027,9754.785
FDS28_BABATUNJI035,3722.4976
FDS28_BABATUNJI045,3752.8008
FDS28_BABATUNJI049,2024.242
FDS31_BABATUNJI013,6629.1626
FDS32_BABATUNJI027,8637.272
FDS33_BABATUNJI017,4600.5854
FDS33_BABATUNJI018,3607.794
FDS33_BABATUNJI019,618.9432
FDS33_BABATUNJI027,9145.865
FDS33_BABATUNJI045,4669.345
FDS33_BABATUNJI046,3494.3396
FDS34_BABATUNJI027,9126.023
FDS34_BABATUNJI035,3950.8665
FDS34_BABATUNJI045,3859.2888
FDS35_BABATUNJI017,5274.5547
FDS35_BABATUNJI018,4108.262
FDS35_BABATUNJI027,8023.655
FDS35_BABATUNJI045,5237.9365
FDS35_BABATUNJI046,3973.5544
FDS36_BABATUNJI017,4602.6978
FDS36_BABATUNJI035,4742.4487
FDS36_BABATUNJI045,4517.5796
FDS37_BABATUNJI035,5244.6904
FDS37_BABATUNJI045,5432.2236
FDS40_BABATUNJI017,6778.3164
FDS40_BABATUNJI019,481.89893
FDS40_BABATUNJI027,9540.863
FDS40_BABATUNJI045,5312.0884
FDS40_BABATUNJI049,2297.9932
FDS44_BABATUNJI018,9904.437
FDS44_BABATUNJI046,9189.79
FDS44_BABATUNJI049,9787.015
FDS45_BABATUNJI017,5007.476
FDS45_BABATUNJI019,697.1448
FDS45_BABATUNJI035,4876.778
FDS45_BABATUNJI045,4996.112
FDS47_BABATUNJI017,4529.336
FDS47_BABATUNJI027,10722.3125
FDS47_BABATUNJI035,4468.1426
FDS47_BABATUNJI045,5571.295
FDS47_BABATUNJI046,3165.6987
FDS47_BABATUNJI049,3878.6748
FDS49_BABATUNJI017,4713.9243
FDS49_BABATUNJI018,3649.9763
FDS49_BABATUNJI035,4780.2026
FDS49_BABATUNJI045,4347.1885
FDS50_BABATUNJI046,6827.055
FDS51_BABATUNJI027,8550.088
FDS51_BABATUNJI046,1754.1155
FDS51_BABATUNJI049,1797.8503
FDS52_BABATUNJI017,4883.1733
FDS52_BABATUNJI018,4099.319
FDS52_BABATUNJI019,583.9092
FDS52_BABATUNJI027,9717.609
FDS52_BABATUNJI035,4915.83
FDS52_BABATUNJI045,5592.199
FDS56_BABATUNJI010,2670.636
FDS56_BABATUNJI013,12501.574
FDS56_BABATUNJI035,15224.493
FDS56_BABATUNJI046,12501.574
FDS56_BABATUNJI049,13088.827
FDS57_BABATUNJI027,9110.028
FDS59_BABATUNJI027,9821.552
FDS59_BABATUNJI035,4345.01
FDS59_BABATUNJI045,4602.3257
FDS60_BABATUNJI013,5998.821
FDT01_BABATUNJI046,7727.612
FDT02_BABATUNJI017,3935.8794
FDT02_BABATUNJI018,1655.6763
FDT02_BABATUNJI035,3917.5103
FDT02_BABATUNJI046,1767.0299
FDT03_BABATUNJI010,1270.2491
FDT04_BABATUNJI017,4306.8926
FDT04_BABATUNJI018,2286.3635
FDT04_BABATUNJI035,4259.247
FDT04_BABATUNJI045,4298.653
FDT07_BABATUNJI013,12672.318
FDT07_BABATUNJI018,6136.1265
FDT07_BABATUNJI046,12339.849
